timestamp,activity_index,behavior_quality,quality_good_pct,quality_fair_pct,quality_poor_pct,activity_grade
2026-09-09 23:40:00+09:00,91.2,GOOD,83.0,11.5,5.5,NORMAL
2026-09-09 23:45:00+09:00,96.1,POOR,24.4,36.5,39.1,NORMAL
2026-09-09 23:50:00+09:00,78.0,GOOD,78.8,8.9,12.3,LOW
2026-09-09 23:55:00+09:00,83.9,GOOD,83.8,13.0,3.2,NORMAL
2026-09-10 00:00:00+09:00,80.0,GOOD,84.1,12.4,3.5,NORMAL
2026-09-10 00:05:00+09:00,88.9,GOOD,79.7,10.9,9.4,NORMAL
2026-09-10 00:10:00+09:00,70.7,GOOD,76.7,9.2,14.1,LOW
2026-09-10 00:15:00+09:00,75.2,FAIR,42.9,34.7,22.4,LOW
2026-09-10 00:20:00+09:00,81.6,POOR,23.6,31.2,45.2,NORMAL
2026-09-10 00:25:00+09:00,81.4,GOOD,78.5,18.3,3.2,NORMAL
2026-09-10 00:30:00+09:00,85.3,POOR,21.5,26.3,52.2,NORMAL
2026-09-10 00:35:00+09:00,83.5,GOOD,90.5,7.5,2.0,NORMAL
2026-09-10 00:40:00+09:00,75.6,GOOD,84.0,12.4,3.6,LOW
2026-09-10 00:45:00+09:00,72.3,POOR,18.7,21.3,60.0,LOW
2026-09-10 00:50:00+09:00,74.3,GOOD,89.5,7.9,2.6,LOW
2026-09-10 00:55:00+09:00,76.2,POOR,36.0,25.6,38.4,LOW
2026-09-10 01:00:00+09:00,77.1,FAIR,51.0,41.6,7.4,LOW
2026-09-10 01:05:00+09:00,65.9,FAIR,62.8,25.7,11.5,LOW
2026-09-10 01:10:00+09:00,60.1,GOOD,78.1,14.4,7.5,LOW
2026-09-10 01:15:00+09:00,63.2,GOOD,90.7,7.2,2.1,LOW
2026-09-10 01:20:00+09:00,74.6,GOOD,79.3,8.7,12.0,LOW
2026-09-10 01:25:00+09:00,79.2,FAIR,46.7,38.0,15.3,NORMAL
2026-09-10 01:30:00+09:00,62.5,GOOD,82.1,9.1,8.8,LOW
2026-09-10 01:35:00+09:00,59.8,GOOD,74.5,12.7,12.8,LOW
2026-09-10 01:40:00+09:00,83.9,GOOD,82.6,10.7,6.7,NORMAL
2026-09-10 01:45:00+09:00,68.0,FAIR,53.4,25.4,21.2,LOW
2026-09-10 01:50:00+09:00,63.5,FAIR,60.0,27.8,12.2,LOW
2026-09-10 01:55:00+09:00,75.9,FAIR,46.8,25.1,28.1,LOW
2026-09-10 02:00:00+09:00,62.4,GOOD,77.1,12.7,10.2,LOW
2026-09-10 02:05:00+09:00,57.5,POOR,23.3,35.5,41.2,LOW
2026-09-10 02:10:00+09:00,62.1,GOOD,89.5,7.8,2.7,LOW
2026-09-10 02:15:00+09:00,55.5,GOOD,73.2,20.6,6.2,LOW
2026-09-10 02:20:00+09:00,73.7,FAIR,49.2,41.1,9.7,LOW
2026-09-10 02:25:00+09:00,64.7,GOOD,84.6,9.0,6.4,LOW
2026-09-10 02:30:00+09:00,70.4,GOOD,73.7,9.3,17.0,LOW
2026-09-10 02:35:00+09:00,68.5,GOOD,75.4,17.8,6.8,LOW
2026-09-10 02:40:00+09:00,71.2,GOOD,80.0,15.4,4.6,LOW
2026-09-10 02:45:00+09:00,55.5,FAIR,55.3,42.5,2.2,LOW
2026-09-10 02:50:00+09:00,72.2,GOOD,79.3,14.1,6.6,LOW
2026-09-10 02:55:00+09:00,56.0,GOOD,74.5,8.1,17.4,LOW
2026-09-10 03:00:00+09:00,63.9,GOOD,79.1,12.5,8.4,LOW
2026-09-10 03:05:00+09:00,55.0,GOOD,75.3,11.2,13.5,LOW
2026-09-10 03:10:00+09:00,58.9,GOOD,76.6,19.3,4.1,LOW
2026-09-10 03:15:00+09:00,58.1,GOOD,80.6,15.6,3.8,LOW
2026-09-10 03:20:00+09:00,72.0,GOOD,73.2,8.8,18.0,LOW
2026-09-10 03:25:00+09:00,63.3,GOOD,85.8,9.2,5.0,LOW
2026-09-10 03:30:00+09:00,76.0,GOOD,73.1,15.5,11.4,LOW
2026-09-10 03:35:00+09:00,79.6,GOOD,73.2,16.5,10.3,NORMAL
2026-09-10 03:40:00+09:00,75.6,GOOD,86.1,10.0,3.9,LOW
2026-09-10 03:45:00+09:00,65.3,GOOD,76.4,14.1,9.5,LOW
2026-09-10 03:50:00+09:00,55.0,GOOD,90.5,7.3,2.2,LOW
2026-09-10 03:55:00+09:00,61.1,GOOD,89.9,7.0,3.1,LOW
2026-09-10 04:00:00+09:00,70.9,GOOD,88.5,8.4,3.1,LOW
2026-09-10 04:05:00+09:00,66.8,GOOD,78.0,13.6,8.4,LOW
2026-09-10 04:10:00+09:00,67.8,GOOD,77.7,15.8,6.5,LOW
2026-09-10 04:15:00+09:00,64.2,GOOD,86.4,9.1,4.5,LOW
2026-09-10 04:20:00+09:00,73.6,GOOD,88.0,8.8,3.2,LOW
2026-09-10 04:25:00+09:00,66.9,FAIR,48.4,34.6,17.0,LOW
2026-09-10 04:30:00+09:00,74.5,FAIR,43.9,39.1,17.0,LOW
2026-09-10 04:35:00+09:00,67.7,GOOD,75.1,21.7,3.2,LOW
2026-09-10 04:40:00+09:00,76.4,GOOD,84.7,7.6,7.7,LOW
2026-09-10 04:45:00+09:00,62.4,GOOD,84.3,11.6,4.1,LOW
2026-09-10 04:50:00+09:00,60.2,GOOD,84.8,9.9,5.3,LOW
2026-09-10 04:55:00+09:00,66.6,GOOD,79.4,14.4,6.2,LOW
2026-09-10 05:00:00+09:00,62.2,GOOD,86.6,8.6,4.8,LOW
2026-09-10 05:05:00+09:00,83.4,GOOD,83.3,8.4,8.3,NORMAL
2026-09-10 05:10:00+09:00,65.5,GOOD,73.3,14.3,12.4,LOW
2026-09-10 05:15:00+09:00,72.8,GOOD,77.1,14.4,8.5,LOW
2026-09-10 05:20:00+09:00,80.7,FAIR,50.8,26.4,22.8,NORMAL
2026-09-10 05:25:00+09:00,66.5,GOOD,79.7,11.5,8.8,LOW
2026-09-10 05:30:00+09:00,77.0,GOOD,86.9,7.8,5.3,LOW
2026-09-10 05:35:00+09:00,76.7,GOOD,90.7,7.2,2.1,LOW
2026-09-10 05:40:00+09:00,67.2,GOOD,77.9,11.5,10.6,LOW
2026-09-10 05:45:00+09:00,59.7,GOOD,72.8,11.8,15.4,LOW
2026-09-10 05:50:00+09:00,72.3,GOOD,74.1,8.5,17.4,LOW
2026-09-10 05:55:00+09:00,74.5,GOOD,90.9,7.1,2.0,LOW
2026-09-10 06:00:00+09:00,75.7,GOOD,85.4,9.5,5.1,LOW
2026-09-10 06:05:00+09:00,87.6,GOOD,86.2,11.1,2.7,NORMAL
2026-09-10 06:10:00+09:00,82.4,GOOD,86.1,10.7,3.2,NORMAL
2026-09-10 06:15:00+09:00,83.9,GOOD,74.4,11.9,13.7,NORMAL
2026-09-10 06:20:00+09:00,69.8,GOOD,90.5,7.4,2.1,LOW
2026-09-10 06:25:00+09:00,74.5,FAIR,53.9,42.8,3.3,LOW
2026-09-10 06:30:00+09:00,78.4,GOOD,77.4,19.3,3.3,NORMAL
2026-09-10 06:35:00+09:00,94.0,GOOD,72.7,11.1,16.2,NORMAL
2026-09-10 06:40:00+09:00,81.3,FAIR,60.2,29.5,10.3,NORMAL
2026-09-10 06:45:00+09:00,91.0,FAIR,50.8,37.1,12.1,NORMAL
2026-09-10 06:50:00+09:00,88.5,GOOD,84.1,13.7,2.2,NORMAL
2026-09-10 06:55:00+09:00,98.3,GOOD,83.6,7.2,9.2,NORMAL
2026-09-10 07:00:00+09:00,103.4,GOOD,82.5,11.0,6.5,NORMAL
2026-09-10 07:05:00+09:00,86.4,GOOD,75.0,10.7,14.3,NORMAL
2026-09-10 07:10:00+09:00,87.3,FAIR,54.3,25.5,20.2,NORMAL
2026-09-10 07:15:00+09:00,100.8,GOOD,74.0,16.3,9.7,NORMAL
2026-09-10 07:20:00+09:00,96.7,GOOD,88.2,9.2,2.6,NORMAL
2026-09-10 07:25:00+09:00,108.7,GOOD,74.8,12.7,12.5,NORMAL
2026-09-10 07:30:00+09:00,98.3,FAIR,47.4,25.5,27.1,NORMAL
2026-09-10 07:35:00+09:00,102.8,GOOD,85.5,8.0,6.5,NORMAL
2026-09-10 07:40:00+09:00,99.0,GOOD,84.7,11.2,4.1,NORMAL
2026-09-10 07:45:00+09:00,114.4,GOOD,77.2,16.5,6.3,NORMAL
2026-09-10 07:50:00+09:00,110.3,GOOD,82.3,15.1,2.6,NORMAL
2026-09-10 07:55:00+09:00,102.6,GOOD,91.0,7.0,2.0,NORMAL
2026-09-10 08:00:00+09:00,120.4,FAIR,63.4,31.9,4.7,HIGH
2026-09-10 08:05:00+09:00,115.1,GOOD,81.2,14.6,4.2,NORMAL
2026-09-10 08:10:00+09:00,116.4,GOOD,76.0,16.9,7.1,NORMAL
2026-09-10 08:15:00+09:00,107.1,POOR,39.8,37.4,22.8,NORMAL
2026-09-10 08:20:00+09:00,111.1,FAIR,53.4,26.9,19.7,NORMAL
2026-09-10 08:25:00+09:00,110.1,FAIR,54.1,27.5,18.4,NORMAL
2026-09-10 08:30:00+09:00,107.0,GOOD,79.7,11.9,8.4,NORMAL
2026-09-10 08:35:00+09:00,100.0,GOOD,86.9,7.6,5.5,NORMAL
2026-09-10 08:40:00+09:00,110.0,GOOD,73.4,20.9,5.7,NORMAL
2026-09-10 08:45:00+09:00,89.3,GOOD,78.8,7.5,13.7,NORMAL
2026-09-10 08:50:00+09:00,98.1,GOOD,74.4,18.6,7.0,NORMAL
2026-09-10 08:55:00+09:00,97.9,GOOD,88.0,9.3,2.7,NORMAL
2026-09-10 09:00:00+09:00,104.3,GOOD,82.7,11.8,5.5,NORMAL
2026-09-10 09:05:00+09:00,86.2,GOOD,74.0,10.6,15.4,NORMAL
2026-09-10 09:10:00+09:00,90.0,GOOD,83.0,14.5,2.5,NORMAL
2026-09-10 09:15:00+09:00,95.9,GOOD,81.6,14.6,3.8,NORMAL
2026-09-10 09:20:00+09:00,89.9,FAIR,54.0,37.5,8.5,NORMAL
2026-09-10 09:25:00+09:00,87.7,GOOD,89.6,8.0,2.4,NORMAL
2026-09-10 09:30:00+09:00,105.6,GOOD,74.6,19.6,5.8,NORMAL
2026-09-10 09:35:00+09:00,103.9,GOOD,79.5,8.2,12.3,NORMAL
2026-09-10 09:40:00+09:00,87.8,GOOD,74.6,11.9,13.5,NORMAL
2026-09-10 09:45:00+09:00,106.2,GOOD,83.7,9.1,7.2,NORMAL
2026-09-10 09:50:00+09:00,99.2,POOR,20.1,36.1,43.8,NORMAL
2026-09-10 09:55:00+09:00,98.3,GOOD,80.7,11.7,7.6,NORMAL
2026-09-10 10:00:00+09:00,100.3,GOOD,85.9,7.9,6.2,NORMAL
2026-09-10 10:05:00+09:00,104.8,FAIR,47.9,27.3,24.8,NORMAL
2026-09-10 10:10:00+09:00,101.3,GOOD,77.7,8.9,13.4,NORMAL
2026-09-10 10:15:00+09:00,98.1,GOOD,82.8,11.2,6.0,NORMAL
2026-09-10 10:20:00+09:00,95.6,GOOD,72.1,11.3,16.6,NORMAL
2026-09-10 10:25:00+09:00,103.9,FAIR,50.1,26.1,23.8,NORMAL
2026-09-10 10:30:00+09:00,108.2,FAIR,55.1,26.0,18.9,NORMAL
2026-09-10 10:35:00+09:00,100.6,GOOD,82.2,14.2,3.6,NORMAL
2026-09-10 10:40:00+09:00,100.4,GOOD,89.4,8.0,2.6,NORMAL
2026-09-10 10:45:00+09:00,105.8,GOOD,74.1,10.3,15.6,NORMAL
2026-09-10 10:50:00+09:00,107.1,GOOD,73.3,7.6,19.1,NORMAL
2026-09-10 10:55:00+09:00,102.2,GOOD,89.2,8.7,2.1,NORMAL
2026-09-10 11:00:00+09:00,92.3,GOOD,88.7,8.5,2.8,NORMAL
2026-09-10 11:05:00+09:00,94.3,FAIR,47.9,25.5,26.6,NORMAL
2026-09-10 11:10:00+09:00,99.9,GOOD,87.9,7.3,4.8,NORMAL
2026-09-10 11:15:00+09:00,93.7,GOOD,74.0,12.2,13.8,NORMAL
2026-09-10 11:20:00+09:00,104.0,GOOD,79.6,9.0,11.4,NORMAL
2026-09-10 11:25:00+09:00,103.4,GOOD,88.0,7.3,4.7,NORMAL
2026-09-10 11:30:00+09:00,98.0,FAIR,53.7,40.8,5.5,NORMAL
2026-09-10 11:35:00+09:00,95.8,FAIR,56.0,30.3,13.7,NORMAL
2026-09-10 11:40:00+09:00,94.3,POOR,29.9,26.9,43.2,NORMAL
2026-09-10 11:45:00+09:00,115.7,FAIR,49.5,32.9,17.6,NORMAL
2026-09-10 11:50:00+09:00,97.5,POOR,36.1,29.3,34.6,NORMAL
2026-09-10 11:55:00+09:00,113.3,FAIR,43.7,29.3,27.0,NORMAL
2026-09-10 12:00:00+09:00,104.3,FAIR,47.7,25.4,26.9,NORMAL
2026-09-10 12:05:00+09:00,107.8,GOOD,86.9,7.4,5.7,NORMAL
2026-09-10 12:10:00+09:00,109.2,GOOD,86.0,10.6,3.4,NORMAL
2026-09-10 12:15:00+09:00,99.7,GOOD,73.2,20.8,6.0,NORMAL
2026-09-10 12:20:00+09:00,104.6,GOOD,72.7,12.3,15.0,NORMAL
2026-09-10 12:25:00+09:00,91.2,GOOD,87.5,7.2,5.3,NORMAL
2026-09-10 12:30:00+09:00,85.0,GOOD,90.7,7.2,2.1,NORMAL
2026-09-10 12:35:00+09:00,103.1,FAIR,62.5,29.5,8.0,NORMAL
2026-09-10 12:40:00+09:00,96.5,GOOD,77.6,17.5,4.9,NORMAL
2026-09-10 12:45:00+09:00,90.0,GOOD,85.5,10.0,4.5,NORMAL
2026-09-10 12:50:00+09:00,106.4,FAIR,54.6,32.6,12.8,NORMAL
2026-09-10 12:55:00+09:00,108.7,GOOD,89.3,8.5,2.2,NORMAL
2026-09-10 13:00:00+09:00,94.4,GOOD,89.0,8.5,2.5,NORMAL
2026-09-10 13:05:00+09:00,98.0,GOOD,84.7,13.1,2.2,NORMAL
2026-09-10 13:10:00+09:00,94.2,GOOD,87.2,9.7,3.1,NORMAL
2026-09-10 13:15:00+09:00,97.9,POOR,31.8,30.9,37.3,NORMAL
2026-09-10 13:20:00+09:00,97.3,GOOD,81.5,7.8,10.7,NORMAL
2026-09-10 13:25:00+09:00,96.6,FAIR,54.3,41.6,4.1,NORMAL
2026-09-10 13:30:00+09:00,98.4,FAIR,43.7,25.5,30.8,NORMAL
2026-09-10 13:35:00+09:00,95.0,GOOD,89.6,7.6,2.8,NORMAL
2026-09-10 13:40:00+09:00,105.0,GOOD,81.1,7.1,11.8,NORMAL
2026-09-10 13:45:00+09:00,97.3,FAIR,52.3,38.0,9.7,NORMAL
2026-09-10 13:50:00+09:00,97.4,GOOD,72.7,14.8,12.5,NORMAL
2026-09-10 13:55:00+09:00,110.2,GOOD,77.2,7.7,15.1,NORMAL
2026-09-10 14:00:00+09:00,88.4,FAIR,52.1,35.3,12.6,NORMAL
2026-09-10 14:05:00+09:00,98.1,GOOD,89.2,7.4,3.4,NORMAL
2026-09-10 14:10:00+09:00,100.1,GOOD,86.9,7.5,5.6,NORMAL
2026-09-10 14:15:00+09:00,95.3,FAIR,57.3,35.5,7.2,NORMAL
2026-09-10 14:20:00+09:00,97.3,GOOD,75.4,10.0,14.6,NORMAL
2026-09-10 14:25:00+09:00,107.6,GOOD,87.2,9.1,3.7,NORMAL
2026-09-10 14:30:00+09:00,101.9,FAIR,46.4,39.6,14.0,NORMAL
2026-09-10 14:35:00+09:00,100.3,GOOD,79.2,11.3,9.5,NORMAL
2026-09-10 14:40:00+09:00,106.2,GOOD,72.7,15.6,11.7,NORMAL
2026-09-10 14:45:00+09:00,91.4,GOOD,87.9,9.5,2.6,NORMAL
2026-09-10 14:50:00+09:00,96.8,GOOD,90.0,7.8,2.2,NORMAL
2026-09-10 14:55:00+09:00,99.6,GOOD,88.1,8.1,3.8,NORMAL
2026-09-10 15:00:00+09:00,86.3,GOOD,86.3,10.4,3.3,NORMAL
2026-09-10 15:05:00+09:00,95.0,GOOD,89.5,8.2,2.3,NORMAL
2026-09-10 15:10:00+09:00,97.1,GOOD,89.0,8.8,2.2,NORMAL
2026-09-10 15:15:00+09:00,99.5,FAIR,46.9,37.2,15.9,NORMAL
2026-09-10 15:20:00+09:00,90.4,FAIR,58.3,32.2,9.5,NORMAL
2026-09-10 15:25:00+09:00,104.5,GOOD,73.5,10.9,15.6,NORMAL
2026-09-10 15:30:00+09:00,100.3,POOR,18.9,36.5,44.6,NORMAL
2026-09-10 15:35:00+09:00,98.4,GOOD,79.8,9.3,10.9,NORMAL
2026-09-10 15:40:00+09:00,106.3,FAIR,50.5,26.0,23.5,NORMAL
2026-09-10 15:45:00+09:00,103.1,GOOD,79.8,10.0,10.2,NORMAL
2026-09-10 15:50:00+09:00,100.7,GOOD,79.9,10.1,10.0,NORMAL
2026-09-10 15:55:00+09:00,107.7,GOOD,79.6,7.6,12.8,NORMAL
2026-09-10 16:00:00+09:00,111.6,GOOD,79.8,16.2,4.0,NORMAL
2026-09-10 16:05:00+09:00,102.1,GOOD,75.5,11.8,12.7,NORMAL
2026-09-10 16:10:00+09:00,104.1,GOOD,90.9,7.0,2.1,NORMAL
2026-09-10 16:15:00+09:00,112.9,GOOD,79.2,16.0,4.8,NORMAL
2026-09-10 16:20:00+09:00,103.3,FAIR,42.2,25.5,32.3,NORMAL
2026-09-10 16:25:00+09:00,105.0,FAIR,45.7,40.9,13.4,NORMAL
2026-09-10 16:30:00+09:00,101.5,GOOD,88.2,7.9,3.9,NORMAL
2026-09-10 16:35:00+09:00,114.0,GOOD,77.0,11.4,11.6,NORMAL
2026-09-10 16:40:00+09:00,104.4,GOOD,72.5,14.6,12.9,NORMAL
2026-09-10 16:45:00+09:00,112.5,GOOD,81.1,13.7,5.2,NORMAL
2026-09-10 16:50:00+09:00,109.4,GOOD,75.6,13.3,11.1,NORMAL
2026-09-10 16:55:00+09:00,113.7,GOOD,75.0,10.1,14.9,NORMAL
2026-09-10 17:00:00+09:00,121.9,GOOD,90.0,7.6,2.4,HIGH
2026-09-10 17:05:00+09:00,102.8,GOOD,78.8,13.4,7.8,NORMAL
2026-09-10 17:10:00+09:00,102.7,POOR,30.7,26.2,43.1,NORMAL
2026-09-10 17:15:00+09:00,111.9,GOOD,75.7,10.3,14.0,NORMAL
2026-09-10 17:20:00+09:00,109.5,POOR,27.6,24.1,48.3,NORMAL
2026-09-10 17:25:00+09:00,109.6,GOOD,76.9,8.5,14.6,NORMAL
2026-09-10 17:30:00+09:00,126.4,GOOD,72.2,11.1,16.7,HIGH
2026-09-10 17:35:00+09:00,126.5,GOOD,74.2,15.2,10.6,HIGH
2026-09-10 17:40:00+09:00,123.0,GOOD,82.6,8.4,9.0,HIGH
2026-09-10 17:45:00+09:00,123.8,POOR,35.3,28.1,36.6,HIGH
2026-09-10 17:50:00+09:00,130.8,GOOD,75.1,10.0,14.9,HIGH
2026-09-10 17:55:00+09:00,138.3,GOOD,76.1,20.5,3.4,HIGH
2026-09-10 18:00:00+09:00,112.9,GOOD,74.6,13.6,11.8,NORMAL
2026-09-10 18:05:00+09:00,117.8,FAIR,62.8,28.1,9.1,NORMAL
2026-09-10 18:10:00+09:00,139.0,GOOD,79.7,18.2,2.1,HIGH
2026-09-10 18:15:00+09:00,131.3,POOR,29.9,23.2,46.9,HIGH
2026-09-10 18:20:00+09:00,121.0,GOOD,78.8,7.3,13.9,HIGH
2026-09-10 18:25:00+09:00,117.4,GOOD,78.6,7.1,14.3,NORMAL
2026-09-10 18:30:00+09:00,111.7,GOOD,78.9,15.3,5.8,NORMAL
2026-09-10 18:35:00+09:00,119.4,FAIR,45.7,25.7,28.6,HIGH
2026-09-10 18:40:00+09:00,129.0,GOOD,74.2,14.3,11.5,HIGH
2026-09-10 18:45:00+09:00,109.5,POOR,21.7,26.5,51.8,NORMAL
2026-09-10 18:50:00+09:00,117.5,GOOD,85.7,11.0,3.3,NORMAL
2026-09-10 18:55:00+09:00,116.0,FAIR,56.0,26.9,17.1,NORMAL
2026-09-10 19:00:00+09:00,110.8,FAIR,63.4,34.1,2.5,NORMAL
2026-09-10 19:05:00+09:00,105.3,GOOD,81.9,15.3,2.8,NORMAL
2026-09-10 19:10:00+09:00,122.1,GOOD,76.0,14.8,9.2,HIGH
2026-09-10 19:15:00+09:00,103.0,GOOD,82.3,9.4,8.3,NORMAL
2026-09-10 19:20:00+09:00,107.1,GOOD,84.0,7.8,8.2,NORMAL
2026-09-10 19:25:00+09:00,111.6,FAIR,58.9,28.3,12.8,NORMAL
2026-09-10 19:30:00+09:00,122.3,GOOD,81.6,7.6,10.8,HIGH
2026-09-10 19:35:00+09:00,114.8,GOOD,89.6,7.8,2.6,NORMAL
2026-09-10 19:40:00+09:00,114.9,FAIR,47.1,40.4,12.5,NORMAL
2026-09-10 19:45:00+09:00,106.7,FAIR,50.7,35.3,14.0,NORMAL
2026-09-10 19:50:00+09:00,109.1,GOOD,76.5,14.9,8.6,NORMAL
2026-09-10 19:55:00+09:00,104.5,GOOD,85.5,9.2,5.3,NORMAL
2026-09-10 20:00:00+09:00,114.7,GOOD,73.1,9.3,17.6,NORMAL
2026-09-10 20:05:00+09:00,114.8,GOOD,80.6,16.5,2.9,NORMAL
2026-09-10 20:10:00+09:00,108.8,GOOD,75.2,17.7,7.1,NORMAL
2026-09-10 20:15:00+09:00,108.8,GOOD,89.1,8.3,2.6,NORMAL
2026-09-10 20:20:00+09:00,95.4,GOOD,72.9,10.2,16.9,NORMAL
2026-09-10 20:25:00+09:00,106.3,GOOD,73.2,13.1,13.7,NORMAL
2026-09-10 20:30:00+09:00,108.4,GOOD,75.1,21.4,3.5,NORMAL
2026-09-10 20:35:00+09:00,107.2,GOOD,81.6,14.7,3.7,NORMAL
2026-09-10 20:40:00+09:00,104.4,GOOD,81.0,9.1,9.9,NORMAL
2026-09-10 20:45:00+09:00,103.5,GOOD,73.5,12.5,14.0,NORMAL
2026-09-10 20:50:00+09:00,107.2,POOR,22.0,35.0,43.0,NORMAL
2026-09-10 20:55:00+09:00,95.8,GOOD,89.3,7.9,2.8,NORMAL
2026-09-10 21:00:00+09:00,98.6,GOOD,84.3,10.8,4.9,NORMAL
2026-09-10 21:05:00+09:00,103.5,GOOD,77.8,7.1,15.1,NORMAL
2026-09-10 21:10:00+09:00,94.0,GOOD,89.6,7.3,3.1,NORMAL
2026-09-10 21:15:00+09:00,102.8,GOOD,86.3,9.9,3.8,NORMAL
2026-09-10 21:20:00+09:00,107.9,GOOD,72.1,11.2,16.7,NORMAL
2026-09-10 21:25:00+09:00,96.3,GOOD,89.6,7.2,3.2,NORMAL
2026-09-10 21:30:00+09:00,97.8,GOOD,73.3,8.5,18.2,NORMAL
2026-09-10 21:35:00+09:00,107.2,FAIR,55.3,39.9,4.8,NORMAL
2026-09-10 21:40:00+09:00,103.7,GOOD,86.7,8.7,4.6,NORMAL
2026-09-10 21:45:00+09:00,103.4,GOOD,86.6,8.6,4.8,NORMAL
2026-09-10 21:50:00+09:00,102.0,FAIR,56.1,33.1,10.8,NORMAL
2026-09-10 21:55:00+09:00,98.9,FAIR,48.1,40.9,11.0,NORMAL
2026-09-10 22:00:00+09:00,107.8,GOOD,77.5,13.1,9.4,NORMAL
2026-09-10 22:05:00+09:00,104.5,FAIR,58.7,28.7,12.6,NORMAL
2026-09-10 22:10:00+09:00,106.5,GOOD,72.4,21.7,5.9,NORMAL
2026-09-10 22:15:00+09:00,96.1,GOOD,84.1,9.3,6.6,NORMAL
2026-09-10 22:20:00+09:00,98.4,GOOD,82.9,7.7,9.4,NORMAL
2026-09-10 22:25:00+09:00,85.6,GOOD,90.4,7.0,2.6,NORMAL
2026-09-10 22:30:00+09:00,79.8,GOOD,75.1,7.4,17.5,NORMAL
2026-09-10 22:35:00+09:00,94.6,GOOD,80.9,13.8,5.3,NORMAL
2026-09-10 22:40:00+09:00,98.6,POOR,18.0,27.4,54.6,NORMAL
2026-09-10 22:45:00+09:00,97.3,POOR,25.2,28.9,45.9,NORMAL
2026-09-10 22:50:00+09:00,89.6,GOOD,77.0,17.0,6.0,NORMAL
2026-09-10 22:55:00+09:00,91.6,GOOD,89.2,7.4,3.4,NORMAL
2026-09-10 23:00:00+09:00,94.2,GOOD,78.4,16.8,4.8,NORMAL
2026-09-10 23:05:00+09:00,98.2,FAIR,45.7,30.3,24.0,NORMAL
2026-09-10 23:10:00+09:00,80.7,FAIR,48.2,40.7,11.1,NORMAL
2026-09-10 23:15:00+09:00,84.9,FAIR,62.6,34.3,3.1,NORMAL
2026-09-10 23:20:00+09:00,96.8,FAIR,62.9,33.4,3.7,NORMAL
2026-09-10 23:25:00+09:00,84.2,POOR,18.7,27.8,53.5,NORMAL
2026-09-10 23:30:00+09:00,85.4,FAIR,56.0,39.3,4.7,NORMAL
2026-09-10 23:35:00+09:00,70.6,FAIR,45.4,30.3,24.3,LOW
2026-09-10 23:40:00+09:00,81.3,GOOD,86.1,7.6,6.3,NORMAL
2026-09-10 23:45:00+09:00,92.2,GOOD,74.9,19.9,5.2,NORMAL
2026-09-10 23:50:00+09:00,84.7,FAIR,51.2,30.4,18.4,NORMAL
2026-09-10 23:55:00+09:00,80.2,GOOD,75.2,21.1,3.7,NORMAL
2026-09-11 00:00:00+09:00,84.8,GOOD,76.3,18.5,5.2,NORMAL
2026-09-11 00:05:00+09:00,88.6,FAIR,54.4,28.5,17.1,NORMAL
2026-09-11 00:10:00+09:00,77.6,GOOD,77.6,8.4,14.0,LOW
2026-09-11 00:15:00+09:00,86.0,GOOD,78.3,13.1,8.6,NORMAL
2026-09-11 00:20:00+09:00,78.6,FAIR,50.6,28.3,21.1,NORMAL
2026-09-11 00:25:00+09:00,74.8,FAIR,51.9,42.2,5.9,LOW
2026-09-11 00:30:00+09:00,79.9,GOOD,87.1,10.3,2.6,NORMAL
2026-09-11 00:35:00+09:00,81.4,GOOD,73.3,7.1,19.6,NORMAL
2026-09-11 00:40:00+09:00,76.1,GOOD,76.8,8.1,15.1,LOW
2026-09-11 00:45:00+09:00,70.6,FAIR,62.9,27.5,9.6,LOW
2026-09-11 00:50:00+09:00,66.9,FAIR,54.4,33.8,11.8,LOW
2026-09-11 00:55:00+09:00,68.4,POOR,19.0,30.2,50.8,LOW
2026-09-11 01:00:00+09:00,71.6,GOOD,73.2,15.4,11.4,LOW
2026-09-11 01:05:00+09:00,64.7,GOOD,80.5,12.4,7.1,LOW
2026-09-11 01:10:00+09:00,78.0,GOOD,83.5,14.4,2.1,NORMAL
2026-09-11 01:15:00+09:00,80.7,GOOD,83.8,10.6,5.6,NORMAL
2026-09-11 01:20:00+09:00,70.9,FAIR,48.1,30.1,21.8,LOW
2026-09-11 01:25:00+09:00,63.3,GOOD,80.3,15.1,4.6,LOW
2026-09-11 01:30:00+09:00,75.8,GOOD,73.3,7.1,19.6,LOW
2026-09-11 01:35:00+09:00,64.8,GOOD,72.6,12.2,15.2,LOW
2026-09-11 01:40:00+09:00,60.4,GOOD,87.0,7.8,5.2,LOW
2026-09-11 01:45:00+09:00,70.1,GOOD,79.0,18.4,2.6,LOW
2026-09-11 01:50:00+09:00,60.6,GOOD,87.4,8.3,4.3,LOW
2026-09-11 01:55:00+09:00,76.3,GOOD,73.3,12.0,14.7,LOW
2026-09-11 02:00:00+09:00,72.2,GOOD,75.3,19.2,5.5,LOW
2026-09-11 02:05:00+09:00,73.9,GOOD,75.6,21.5,2.9,LOW
2026-09-11 02:10:00+09:00,72.1,GOOD,85.6,7.2,7.2,LOW
2026-09-11 02:15:00+09:00,63.2,GOOD,85.1,7.9,7.0,LOW
2026-09-11 02:20:00+09:00,66.2,GOOD,81.1,13.6,5.3,LOW
