timestamp,day_since_first,fish_id,activity_level_px_s,dominant_zone,behavior_status,is_anomaly,life_status,data_source,note,quality_good_pct,quality_fair_pct,quality_poor_pct
2026-09-09 17:15:00+0900,0,2,108.3,MID,NORMAL,false,ALIVE,measured,,75.4,17.6,7.0
2026-09-09 17:20:00+0900,0,1,120.8,TOP,HIGH,true,ALIVE,measured,,86.9,11.0,2.1
2026-09-09 17:25:00+0900,0,2,114.7,MID,NORMAL,false,ALIVE,measured,,45.3,27.3,27.4
2026-09-09 17:30:00+0900,0,1,109.7,MID,NORMAL,false,ALIVE,measured,,87.1,10.7,2.2
2026-09-09 17:35:00+0900,0,2,131.6,TOP,HIGH,true,ALIVE,measured,,57.6,36.5,5.9
2026-09-09 17:40:00+0900,0,1,117.9,TOP,NORMAL,false,ALIVE,measured,,44.7,38.1,17.2
2026-09-09 17:45:00+0900,0,2,133.4,TOP,HIGH,true,ALIVE,measured,,38.2,36.2,25.6
2026-09-09 17:50:00+0900,0,1,125.9,TOP,HIGH,true,ALIVE,measured,,77.6,7.7,14.7
2026-09-09 17:55:00+0900,0,2,119.0,TOP,HIGH,true,ALIVE,measured,,77.1,12.7,10.2
2026-09-09 18:00:00+0900,0,1,128.7,TOP,HIGH,true,ALIVE,measured,,77.3,11.3,11.4
2026-09-09 18:05:00+0900,0,2,124.5,TOP,HIGH,true,ALIVE,measured,,75.5,20.9,3.6
2026-09-09 18:10:00+0900,0,1,126.5,TOP,HIGH,true,ALIVE,measured,,57.7,39.8,2.5
2026-09-09 18:15:00+0900,0,2,115.2,TOP,NORMAL,false,ALIVE,measured,,76.0,21.0,3.0
2026-09-09 18:20:00+0900,0,1,125.1,TOP,HIGH,true,ALIVE,measured,,79.3,8.6,12.1
2026-09-09 18:25:00+0900,0,2,117.6,TOP,NORMAL,false,ALIVE,measured,,72.2,20.8,7.0
2026-09-09 18:30:00+0900,0,1,121.2,TOP,HIGH,true,ALIVE,measured,,55.0,34.8,10.2
2026-09-09 18:35:00+0900,0,2,115.0,TOP,NORMAL,true,ALIVE,measured,,31.2,35.7,33.1
2026-09-09 18:40:00+0900,0,1,121.7,TOP,HIGH,true,ALIVE,measured,,23.7,28.5,47.8
2026-09-09 18:45:00+0900,0,2,115.0,TOP,NORMAL,false,ALIVE,measured,,89.9,7.6,2.5
2026-09-09 18:50:00+0900,0,1,118.0,TOP,NORMAL,false,ALIVE,measured,,55.3,25.2,19.5
2026-09-09 18:55:00+0900,0,2,116.9,TOP,NORMAL,false,ALIVE,measured,,56.1,35.1,8.8
2026-09-09 19:00:00+0900,0,1,112.9,MID,NORMAL,false,ALIVE,measured,,90.9,7.0,2.1
2026-09-09 19:05:00+0900,0,2,111.3,MID,NORMAL,false,ALIVE,measured,,76.9,19.3,3.8
2026-09-09 19:10:00+0900,0,1,111.9,MID,NORMAL,false,ALIVE,measured,,76.7,17.9,5.4
2026-09-09 19:15:00+0900,0,2,106.0,MID,NORMAL,false,ALIVE,measured,,45.2,30.2,24.6
2026-09-09 19:20:00+0900,0,1,121.0,TOP,HIGH,true,ALIVE,measured,,76.7,17.3,6.0
2026-09-09 19:25:00+0900,0,2,105.3,MID,NORMAL,false,ALIVE,measured,,84.7,12.5,2.8
2026-09-09 19:30:00+0900,0,1,107.5,MID,NORMAL,false,ALIVE,measured,,62.1,29.4,8.5
2026-09-09 19:35:00+0900,0,2,117.6,TOP,NORMAL,false,ALIVE,measured,,89.9,7.3,2.8
2026-09-09 19:40:00+0900,0,1,105.1,MID,NORMAL,false,ALIVE,measured,,79.5,9.0,11.5
2026-09-09 19:45:00+0900,0,2,112.3,MID,NORMAL,false,ALIVE,measured,,55.4,35.8,8.8
2026-09-09 19:50:00+0900,0,1,110.8,MID,NORMAL,false,ALIVE,measured,,89.2,7.4,3.4
2026-09-09 19:55:00+0900,0,2,108.7,MID,NORMAL,false,ALIVE,measured,,81.8,13.7,4.5
2026-09-09 20:00:00+0900,0,1,108.1,MID,NORMAL,false,ALIVE,measured,,45.7,41.1,13.2
2026-09-09 20:05:00+0900,0,2,107.0,MID,NORMAL,false,ALIVE,measured,,83.1,12.2,4.7
2026-09-09 20:10:00+0900,0,1,118.4,TOP,HIGH,true,ALIVE,measured,,45.5,25.4,29.1
2026-09-09 20:15:00+0900,0,2,102.8,MID,NORMAL,false,ALIVE,measured,,88.0,9.7,2.3
2026-09-09 20:20:00+0900,0,1,110.7,MID,NORMAL,false,ALIVE,measured,,89.0,7.2,3.8
2026-09-09 20:25:00+0900,0,2,118.2,TOP,HIGH,true,ALIVE,measured,,74.6,17.7,7.7
2026-09-09 20:30:00+0900,0,1,116.8,TOP,NORMAL,false,ALIVE,measured,,76.3,16.6,7.1
2026-09-09 20:35:00+0900,0,2,108.8,MID,NORMAL,false,ALIVE,measured,,79.8,17.1,3.1
2026-09-09 20:40:00+0900,0,1,110.1,MID,NORMAL,false,ALIVE,measured,,90.2,7.6,2.2
2026-09-09 20:45:00+0900,0,2,109.3,MID,NORMAL,false,ALIVE,measured,,80.3,15.7,4.0
2026-09-09 20:50:00+0900,0,1,103.7,MID,NORMAL,true,ALIVE,measured,,21.5,26.6,51.9
2026-09-09 20:55:00+0900,0,2,107.9,MID,NORMAL,false,ALIVE,measured,,50.8,34.3,14.9
2026-09-09 21:00:00+0900,1,1,103.3,MID,NORMAL,false,ALIVE,measured,,88.7,7.2,4.1
2026-09-09 21:05:00+0900,1,2,110.8,MID,NORMAL,false,ALIVE,measured,,78.2,7.3,14.5
2026-09-09 21:10:00+0900,1,1,96.4,MID,NORMAL,false,ALIVE,measured,,82.7,14.0,3.3
2026-09-09 21:15:00+0900,1,2,114.6,MID,NORMAL,false,ALIVE,measured,,89.2,7.3,3.5
2026-09-09 21:20:00+0900,1,1,96.8,MID,NORMAL,true,ALIVE,measured,,34.0,33.4,32.6
2026-09-09 21:25:00+0900,1,2,98.1,MID,NORMAL,false,ALIVE,measured,,56.5,36.5,7.0
2026-09-09 21:30:00+0900,1,1,99.3,MID,NORMAL,false,ALIVE,measured,,77.8,15.4,6.8
2026-09-09 21:35:00+0900,1,2,98.4,MID,NORMAL,false,ALIVE,measured,,83.3,14.3,2.4
2026-09-09 21:40:00+0900,1,1,97.7,MID,NORMAL,false,ALIVE,measured,,86.3,9.1,4.6
2026-09-09 21:45:00+0900,1,2,94.7,MID,NORMAL,false,ALIVE,measured,,55.2,30.8,14.0
2026-09-09 21:50:00+0900,1,1,109.1,MID,NORMAL,false,ALIVE,measured,,89.5,7.3,3.2
2026-09-09 21:55:00+0900,1,2,97.9,MID,NORMAL,false,ALIVE,measured,,73.9,19.3,6.8
2026-09-09 22:00:00+0900,1,1,103.0,MID,NORMAL,false,ALIVE,measured,,87.6,8.2,4.2
2026-09-09 22:05:00+0900,1,2,98.3,MID,NORMAL,false,ALIVE,measured,,75.7,18.8,5.5
2026-09-09 22:10:00+0900,1,1,98.2,MID,NORMAL,false,ALIVE,measured,,62.3,34.7,3.0
2026-09-09 22:15:00+0900,1,2,102.1,MID,NORMAL,false,ALIVE,measured,,83.4,7.7,8.9
2026-09-09 22:20:00+0900,1,1,97.0,MID,NORMAL,false,ALIVE,measured,,81.1,15.2,3.7
2026-09-09 22:25:00+0900,1,2,106.0,MID,NORMAL,false,ALIVE,measured,,91.0,7.0,2.0
2026-09-09 22:30:00+0900,1,1,99.9,MID,NORMAL,false,ALIVE,measured,,85.7,11.7,2.6
2026-09-09 22:35:00+0900,1,2,105.3,MID,NORMAL,false,ALIVE,measured,,82.7,14.5,2.8
2026-09-09 22:40:00+0900,1,1,93.4,MID,NORMAL,true,ALIVE,measured,,22.0,25.8,52.2
2026-09-09 22:45:00+0900,1,2,93.5,MID,NORMAL,false,ALIVE,measured,,73.3,17.6,9.1
2026-09-09 22:50:00+0900,1,1,86.2,MID,NORMAL,false,ALIVE,measured,,52.1,33.2,14.7
2026-09-09 22:55:00+0900,1,2,91.8,MID,NORMAL,false,ALIVE,measured,,82.3,9.3,8.4
2026-09-09 23:00:00+0900,1,1,98.8,MID,NORMAL,false,ALIVE,measured,,55.6,26.7,17.7
2026-09-09 23:05:00+0900,1,2,92.0,MID,NORMAL,false,ALIVE,measured,,85.3,11.6,3.1
2026-09-09 23:10:00+0900,1,1,76.6,BOT,LOW,true,ALIVE,measured,,84.9,7.3,7.8
2026-09-09 23:15:00+0900,1,2,92.1,MID,NORMAL,false,ALIVE,measured,,90.8,7.2,2.0
2026-09-09 23:20:00+0900,1,1,85.9,MID,NORMAL,false,ALIVE,measured,,78.9,18.6,2.5
2026-09-09 23:25:00+0900,1,2,72.6,BOT,LOW,true,ALIVE,measured,,76.8,8.6,14.6
2026-09-09 23:30:00+0900,1,1,89.4,MID,NORMAL,false,ALIVE,measured,,47.7,36.2,16.1
2026-09-09 23:35:00+0900,1,2,91.5,MID,NORMAL,false,ALIVE,measured,,83.5,11.3,5.2
2026-09-09 23:40:00+0900,1,1,91.2,MID,NORMAL,false,ALIVE,measured,,83.0,11.5,5.5
2026-09-09 23:45:00+0900,1,2,96.1,MID,NORMAL,true,ALIVE,measured,,24.4,36.5,39.1
2026-09-09 23:50:00+0900,1,1,78.0,BOT,LOW,true,ALIVE,measured,,78.8,8.9,12.3
2026-09-09 23:55:00+0900,1,2,83.9,BOT,NORMAL,false,ALIVE,measured,,83.8,13.0,3.2
2026-09-10 00:00:00+0900,1,1,80.0,BOT,NORMAL,false,ALIVE,measured,,84.1,12.4,3.5
2026-09-10 00:05:00+0900,1,2,88.9,MID,NORMAL,false,ALIVE,measured,,79.7,10.9,9.4
2026-09-10 00:10:00+0900,1,1,70.7,BOT,LOW,true,ALIVE,measured,,76.7,9.2,14.1
2026-09-10 00:15:00+0900,1,2,75.2,BOT,LOW,true,ALIVE,measured,,42.9,34.7,22.4
2026-09-10 00:20:00+0900,1,1,81.6,BOT,NORMAL,true,ALIVE,measured,,23.6,31.2,45.2
2026-09-10 00:25:00+0900,1,2,81.4,BOT,NORMAL,false,ALIVE,measured,,78.5,18.3,3.2
2026-09-10 00:30:00+0900,1,1,85.3,MID,NORMAL,true,ALIVE,measured,,21.5,26.3,52.2
2026-09-10 00:35:00+0900,1,2,83.5,BOT,NORMAL,false,ALIVE,measured,,90.5,7.5,2.0
2026-09-10 00:40:00+0900,1,1,75.6,BOT,LOW,true,ALIVE,measured,,84.0,12.4,3.6
2026-09-10 00:45:00+0900,1,2,72.3,BOT,LOW,true,ALIVE,measured,,18.7,21.3,60.0
2026-09-10 00:50:00+0900,1,1,74.3,BOT,LOW,true,ALIVE,measured,,89.5,7.9,2.6
2026-09-10 00:55:00+0900,1,2,76.2,BOT,LOW,true,ALIVE,measured,,36.0,25.6,38.4
2026-09-10 01:00:00+0900,1,1,77.1,BOT,LOW,true,ALIVE,measured,,51.0,41.6,7.4
2026-09-10 01:05:00+0900,1,2,65.9,BOT,LOW,true,ALIVE,measured,,62.8,25.7,11.5
2026-09-10 01:10:00+0900,1,1,60.1,BOT,LOW,true,ALIVE,measured,,78.1,14.4,7.5
2026-09-10 01:15:00+0900,1,2,63.2,BOT,LOW,true,ALIVE,measured,,90.7,7.2,2.1
2026-09-10 01:20:00+0900,1,1,74.6,BOT,LOW,true,ALIVE,measured,,79.3,8.7,12.0
2026-09-10 01:25:00+0900,1,2,79.2,BOT,NORMAL,false,ALIVE,measured,,46.7,38.0,15.3
2026-09-10 01:30:00+0900,1,1,62.5,BOT,LOW,true,ALIVE,measured,,82.1,9.1,8.8
2026-09-10 01:35:00+0900,1,2,59.8,BOT,LOW,true,ALIVE,measured,,74.5,12.7,12.8
2026-09-10 01:40:00+0900,1,1,83.9,BOT,NORMAL,false,ALIVE,measured,,82.6,10.7,6.7
2026-09-10 01:45:00+0900,1,2,68.0,BOT,LOW,true,ALIVE,measured,,53.4,25.4,21.2
2026-09-10 01:50:00+0900,1,1,63.5,BOT,LOW,true,ALIVE,measured,,60.0,27.8,12.2
2026-09-10 01:55:00+0900,1,2,75.9,BOT,LOW,true,ALIVE,measured,,46.8,25.1,28.1
2026-09-10 02:00:00+0900,1,1,62.4,BOT,LOW,true,ALIVE,measured,,77.1,12.7,10.2
2026-09-10 02:05:00+0900,1,2,57.5,BOT,LOW,true,ALIVE,measured,,23.3,35.5,41.2
2026-09-10 02:10:00+0900,1,1,62.1,BOT,LOW,true,ALIVE,measured,,89.5,7.8,2.7
2026-09-10 02:15:00+0900,1,2,55.5,BOT,LOW,true,ALIVE,measured,,73.2,20.6,6.2
2026-09-10 02:20:00+0900,1,1,73.7,BOT,LOW,true,ALIVE,measured,,49.2,41.1,9.7
2026-09-10 02:25:00+0900,1,2,64.7,BOT,LOW,true,ALIVE,measured,,84.6,9.0,6.4
2026-09-10 02:30:00+0900,1,1,70.4,BOT,LOW,true,ALIVE,measured,,73.7,9.3,17.0
2026-09-10 02:35:00+0900,1,2,68.5,BOT,LOW,true,ALIVE,measured,,75.4,17.8,6.8
2026-09-10 02:40:00+0900,1,1,71.2,BOT,LOW,true,ALIVE,measured,,80.0,15.4,4.6
2026-09-10 02:45:00+0900,1,2,55.5,BOT,LOW,true,ALIVE,measured,,55.3,42.5,2.2
2026-09-10 02:50:00+0900,1,1,72.2,BOT,LOW,true,ALIVE,measured,,79.3,14.1,6.6
2026-09-10 02:55:00+0900,1,2,56.0,BOT,LOW,true,ALIVE,measured,,74.5,8.1,17.4
2026-09-10 03:00:00+0900,1,1,63.9,BOT,LOW,true,ALIVE,measured,,79.1,12.5,8.4
2026-09-10 03:05:00+0900,1,2,55.0,BOT,LOW,true,ALIVE,measured,,75.3,11.2,13.5
2026-09-10 03:10:00+0900,1,1,58.9,BOT,LOW,true,ALIVE,measured,,76.6,19.3,4.1
2026-09-10 03:15:00+0900,1,2,58.1,BOT,LOW,true,ALIVE,measured,,80.6,15.6,3.8
2026-09-10 03:20:00+0900,1,1,72.0,BOT,LOW,true,ALIVE,measured,,73.2,8.8,18.0
2026-09-10 03:25:00+0900,1,2,63.3,BOT,LOW,true,ALIVE,measured,,85.8,9.2,5.0
2026-09-10 03:30:00+0900,1,1,76.0,BOT,LOW,true,ALIVE,measured,,73.1,15.5,11.4
2026-09-10 03:35:00+0900,1,2,79.6,BOT,NORMAL,false,ALIVE,measured,,73.2,16.5,10.3
2026-09-10 03:40:00+0900,1,1,75.6,BOT,LOW,true,ALIVE,measured,,86.1,10.0,3.9
2026-09-10 03:45:00+0900,1,2,65.3,BOT,LOW,true,ALIVE,measured,,76.4,14.1,9.5
2026-09-10 03:50:00+0900,1,1,55.0,BOT,LOW,true,ALIVE,measured,,90.5,7.3,2.2
2026-09-10 03:55:00+0900,1,2,61.1,BOT,LOW,true,ALIVE,measured,,89.9,7.0,3.1
2026-09-10 04:00:00+0900,1,1,70.9,BOT,LOW,true,ALIVE,measured,,88.5,8.4,3.1
2026-09-10 04:05:00+0900,1,2,66.8,BOT,LOW,true,ALIVE,measured,,78.0,13.6,8.4
2026-09-10 04:10:00+0900,1,1,67.8,BOT,LOW,true,ALIVE,measured,,77.7,15.8,6.5
2026-09-10 04:15:00+0900,1,2,64.2,BOT,LOW,true,ALIVE,measured,,86.4,9.1,4.5
2026-09-10 04:20:00+0900,1,1,73.6,BOT,LOW,true,ALIVE,measured,,88.0,8.8,3.2
2026-09-10 04:25:00+0900,1,2,66.9,BOT,LOW,true,ALIVE,measured,,48.4,34.6,17.0
2026-09-10 04:30:00+0900,1,1,74.5,BOT,LOW,true,ALIVE,measured,,43.9,39.1,17.0
2026-09-10 04:35:00+0900,1,2,67.7,BOT,LOW,true,ALIVE,measured,,75.1,21.7,3.2
2026-09-10 04:40:00+0900,1,1,76.4,BOT,LOW,true,ALIVE,measured,,84.7,7.6,7.7
2026-09-10 04:45:00+0900,1,2,62.4,BOT,LOW,true,ALIVE,measured,,84.3,11.6,4.1
2026-09-10 04:50:00+0900,1,1,60.2,BOT,LOW,true,ALIVE,measured,,84.8,9.9,5.3
2026-09-10 04:55:00+0900,1,2,66.6,BOT,LOW,true,ALIVE,measured,,79.4,14.4,6.2
2026-09-10 05:00:00+0900,1,1,62.2,BOT,LOW,true,ALIVE,measured,,86.6,8.6,4.8
2026-09-10 05:05:00+0900,1,2,83.4,BOT,NORMAL,false,ALIVE,measured,,83.3,8.4,8.3
2026-09-10 05:10:00+0900,1,1,65.5,BOT,LOW,true,ALIVE,measured,,73.3,14.3,12.4
2026-09-10 05:15:00+0900,1,2,72.8,BOT,LOW,true,ALIVE,measured,,77.1,14.4,8.5
2026-09-10 05:20:00+0900,1,1,80.7,BOT,NORMAL,false,ALIVE,measured,,50.8,26.4,22.8
2026-09-10 05:25:00+0900,1,2,66.5,BOT,LOW,true,ALIVE,measured,,79.7,11.5,8.8
2026-09-10 05:30:00+0900,1,1,77.0,BOT,LOW,true,ALIVE,measured,,86.9,7.8,5.3
2026-09-10 05:35:00+0900,1,2,76.7,BOT,LOW,true,ALIVE,measured,,90.7,7.2,2.1
2026-09-10 05:40:00+0900,1,1,67.2,BOT,LOW,true,ALIVE,measured,,77.9,11.5,10.6
2026-09-10 05:45:00+0900,1,2,59.7,BOT,LOW,true,ALIVE,measured,,72.8,11.8,15.4
2026-09-10 05:50:00+0900,1,1,72.3,BOT,LOW,true,ALIVE,measured,,74.1,8.5,17.4
2026-09-10 05:55:00+0900,1,2,74.5,BOT,LOW,true,ALIVE,measured,,90.9,7.1,2.0
2026-09-10 06:00:00+0900,1,1,75.7,BOT,LOW,true,ALIVE,measured,,85.4,9.5,5.1
2026-09-10 06:05:00+0900,1,2,87.6,MID,NORMAL,false,ALIVE,measured,,86.2,11.1,2.7
2026-09-10 06:10:00+0900,1,1,82.4,BOT,NORMAL,false,ALIVE,measured,,86.1,10.7,3.2
2026-09-10 06:15:00+0900,1,2,83.9,BOT,NORMAL,false,ALIVE,measured,,74.4,11.9,13.7
2026-09-10 06:20:00+0900,1,1,69.8,BOT,LOW,true,ALIVE,measured,,90.5,7.4,2.1
2026-09-10 06:25:00+0900,1,2,74.5,BOT,LOW,true,ALIVE,measured,,53.9,42.8,3.3
2026-09-10 06:30:00+0900,1,1,78.4,BOT,NORMAL,false,ALIVE,measured,,77.4,19.3,3.3
2026-09-10 06:35:00+0900,1,2,94.0,MID,NORMAL,false,ALIVE,measured,,72.7,11.1,16.2
2026-09-10 06:40:00+0900,1,1,81.3,BOT,NORMAL,false,ALIVE,measured,,60.2,29.5,10.3
2026-09-10 06:45:00+0900,1,2,91.0,MID,NORMAL,false,ALIVE,measured,,50.8,37.1,12.1
2026-09-10 06:50:00+0900,1,1,88.5,MID,NORMAL,false,ALIVE,measured,,84.1,13.7,2.2
2026-09-10 06:55:00+0900,1,2,98.3,MID,NORMAL,false,ALIVE,measured,,83.6,7.2,9.2
2026-09-10 07:00:00+0900,1,1,103.4,MID,NORMAL,false,ALIVE,measured,,82.5,11.0,6.5
2026-09-10 07:05:00+0900,1,2,86.4,MID,NORMAL,false,ALIVE,measured,,75.0,10.7,14.3
2026-09-10 07:10:00+0900,1,1,87.3,MID,NORMAL,false,ALIVE,measured,,54.3,25.5,20.2
2026-09-10 07:15:00+0900,1,2,100.8,MID,NORMAL,false,ALIVE,measured,,74.0,16.3,9.7
2026-09-10 07:20:00+0900,1,1,96.7,MID,NORMAL,false,ALIVE,measured,,88.2,9.2,2.6
2026-09-10 07:25:00+0900,1,2,108.7,MID,NORMAL,false,ALIVE,measured,,74.8,12.7,12.5
2026-09-10 07:30:00+0900,1,1,98.3,MID,NORMAL,false,ALIVE,measured,,47.4,25.5,27.1
2026-09-10 07:35:00+0900,1,2,102.8,MID,NORMAL,false,ALIVE,measured,,85.5,8.0,6.5
2026-09-10 07:40:00+0900,1,1,99.0,MID,NORMAL,false,ALIVE,measured,,84.7,11.2,4.1
2026-09-10 07:45:00+0900,1,2,114.4,MID,NORMAL,false,ALIVE,measured,,77.2,16.5,6.3
2026-09-10 07:50:00+0900,1,1,110.3,MID,NORMAL,false,ALIVE,measured,,82.3,15.1,2.6
2026-09-10 07:55:00+0900,1,2,102.6,MID,NORMAL,false,ALIVE,measured,,91.0,7.0,2.0
2026-09-10 08:00:00+0900,1,1,120.4,TOP,HIGH,true,ALIVE,measured,,63.4,31.9,4.7
2026-09-10 08:05:00+0900,1,2,115.1,TOP,NORMAL,false,ALIVE,measured,,81.2,14.6,4.2
2026-09-10 08:10:00+0900,1,1,116.4,TOP,NORMAL,false,ALIVE,measured,,76.0,16.9,7.1
2026-09-10 08:15:00+0900,1,2,107.1,MID,NORMAL,true,ALIVE,measured,,39.8,37.4,22.8
2026-09-10 08:20:00+0900,1,1,111.1,MID,NORMAL,false,ALIVE,measured,,53.4,26.9,19.7
2026-09-10 08:25:00+0900,1,2,110.1,MID,NORMAL,false,ALIVE,measured,,54.1,27.5,18.4
2026-09-10 08:30:00+0900,1,1,107.0,MID,NORMAL,false,ALIVE,measured,,79.7,11.9,8.4
2026-09-10 08:35:00+0900,1,2,100.0,MID,NORMAL,false,ALIVE,measured,,86.9,7.6,5.5
2026-09-10 08:40:00+0900,1,1,110.0,MID,NORMAL,false,ALIVE,measured,,73.4,20.9,5.7
2026-09-10 08:45:00+0900,1,2,89.3,MID,NORMAL,false,ALIVE,measured,,78.8,7.5,13.7
2026-09-10 08:50:00+0900,1,1,98.1,MID,NORMAL,false,ALIVE,measured,,74.4,18.6,7.0
2026-09-10 08:55:00+0900,1,2,97.9,MID,NORMAL,false,ALIVE,measured,,88.0,9.3,2.7
2026-09-10 09:00:00+0900,1,1,104.3,MID,NORMAL,false,ALIVE,measured,,82.7,11.8,5.5
2026-09-10 09:05:00+0900,1,2,86.2,MID,NORMAL,false,ALIVE,measured,,74.0,10.6,15.4
2026-09-10 09:10:00+0900,1,1,90.0,MID,NORMAL,false,ALIVE,measured,,83.0,14.5,2.5
2026-09-10 09:15:00+0900,1,2,95.9,MID,NORMAL,false,ALIVE,measured,,81.6,14.6,3.8
2026-09-10 09:20:00+0900,1,1,89.9,MID,NORMAL,false,ALIVE,measured,,54.0,37.5,8.5
2026-09-10 09:25:00+0900,1,2,87.7,MID,NORMAL,false,ALIVE,measured,,89.6,8.0,2.4
2026-09-10 09:30:00+0900,1,1,105.6,MID,NORMAL,false,ALIVE,measured,,74.6,19.6,5.8
2026-09-10 09:35:00+0900,1,2,103.9,MID,NORMAL,false,ALIVE,measured,,79.5,8.2,12.3
2026-09-10 09:40:00+0900,1,1,87.8,MID,NORMAL,false,ALIVE,measured,,74.6,11.9,13.5
2026-09-10 09:45:00+0900,1,2,106.2,MID,NORMAL,false,ALIVE,measured,,83.7,9.1,7.2
2026-09-10 09:50:00+0900,1,1,99.2,MID,NORMAL,true,ALIVE,measured,,20.1,36.1,43.8
2026-09-10 09:55:00+0900,1,2,98.3,MID,NORMAL,false,ALIVE,measured,,80.7,11.7,7.6
2026-09-10 10:00:00+0900,1,1,100.3,MID,NORMAL,false,ALIVE,measured,,85.9,7.9,6.2
2026-09-10 10:05:00+0900,1,2,104.8,MID,NORMAL,false,ALIVE,measured,,47.9,27.3,24.8
2026-09-10 10:10:00+0900,1,1,101.3,MID,NORMAL,false,ALIVE,measured,,77.7,8.9,13.4
2026-09-10 10:15:00+0900,1,2,98.1,MID,NORMAL,false,ALIVE,measured,,82.8,11.2,6.0
2026-09-10 10:20:00+0900,1,1,95.6,MID,NORMAL,false,ALIVE,measured,,72.1,11.3,16.6
2026-09-10 10:25:00+0900,1,2,103.9,MID,NORMAL,false,ALIVE,measured,,50.1,26.1,23.8
2026-09-10 10:30:00+0900,1,1,108.2,MID,NORMAL,false,ALIVE,measured,,55.1,26.0,18.9
2026-09-10 10:35:00+0900,1,2,100.6,MID,NORMAL,false,ALIVE,measured,,82.2,14.2,3.6
2026-09-10 10:40:00+0900,1,1,100.4,MID,NORMAL,false,ALIVE,measured,,89.4,8.0,2.6
2026-09-10 10:45:00+0900,1,2,105.8,MID,NORMAL,false,ALIVE,measured,,74.1,10.3,15.6
2026-09-10 10:50:00+0900,1,1,107.1,MID,NORMAL,false,ALIVE,measured,,73.3,7.6,19.1
2026-09-10 10:55:00+0900,1,2,102.2,MID,NORMAL,false,ALIVE,measured,,89.2,8.7,2.1
2026-09-10 11:00:00+0900,1,1,92.3,MID,NORMAL,false,ALIVE,measured,,88.7,8.5,2.8
2026-09-10 11:05:00+0900,1,2,94.3,MID,NORMAL,false,ALIVE,measured,,47.9,25.5,26.6
2026-09-10 11:10:00+0900,1,1,99.9,MID,NORMAL,false,ALIVE,measured,,87.9,7.3,4.8
2026-09-10 11:15:00+0900,1,2,93.7,MID,NORMAL,false,ALIVE,measured,,74.0,12.2,13.8
2026-09-10 11:20:00+0900,1,1,104.0,MID,NORMAL,false,ALIVE,measured,,79.6,9.0,11.4
2026-09-10 11:25:00+0900,1,2,103.4,MID,NORMAL,false,ALIVE,measured,,88.0,7.3,4.7
2026-09-10 11:30:00+0900,1,1,98.0,MID,NORMAL,false,ALIVE,measured,,53.7,40.8,5.5
2026-09-10 11:35:00+0900,1,2,95.8,MID,NORMAL,false,ALIVE,measured,,56.0,30.3,13.7
2026-09-10 11:40:00+0900,1,1,94.3,MID,NORMAL,true,ALIVE,measured,,29.9,26.9,43.2
2026-09-10 11:45:00+0900,1,2,115.7,TOP,NORMAL,false,ALIVE,measured,,49.5,32.9,17.6
2026-09-10 11:50:00+0900,1,1,97.5,MID,NORMAL,true,ALIVE,measured,,36.1,29.3,34.6
2026-09-10 11:55:00+0900,1,2,113.3,MID,NORMAL,false,ALIVE,measured,,43.7,29.3,27.0
2026-09-10 12:00:00+0900,1,1,104.3,MID,NORMAL,false,ALIVE,measured,,47.7,25.4,26.9
2026-09-10 12:05:00+0900,1,2,107.8,MID,NORMAL,false,ALIVE,measured,,86.9,7.4,5.7
2026-09-10 12:10:00+0900,1,1,109.2,MID,NORMAL,false,ALIVE,measured,,86.0,10.6,3.4
2026-09-10 12:15:00+0900,1,2,99.7,MID,NORMAL,false,ALIVE,measured,,73.2,20.8,6.0
2026-09-10 12:20:00+0900,1,1,104.6,MID,NORMAL,false,ALIVE,measured,,72.7,12.3,15.0
2026-09-10 12:25:00+0900,1,2,91.2,MID,NORMAL,false,ALIVE,measured,,87.5,7.2,5.3
2026-09-10 12:30:00+0900,1,1,85.0,BOT,NORMAL,false,ALIVE,measured,,90.7,7.2,2.1
2026-09-10 12:35:00+0900,1,2,103.1,MID,NORMAL,false,ALIVE,measured,,62.5,29.5,8.0
2026-09-10 12:40:00+0900,1,1,96.5,MID,NORMAL,false,ALIVE,measured,,77.6,17.5,4.9
2026-09-10 12:45:00+0900,1,2,90.0,MID,NORMAL,false,ALIVE,measured,,85.5,10.0,4.5
2026-09-10 12:50:00+0900,1,1,106.4,MID,NORMAL,false,ALIVE,measured,,54.6,32.6,12.8
2026-09-10 12:55:00+0900,1,2,108.7,MID,NORMAL,false,ALIVE,measured,,89.3,8.5,2.2
2026-09-10 13:00:00+0900,1,1,94.4,MID,NORMAL,false,ALIVE,measured,,89.0,8.5,2.5
2026-09-10 13:05:00+0900,1,2,98.0,MID,NORMAL,false,ALIVE,measured,,84.7,13.1,2.2
2026-09-10 13:10:00+0900,1,1,94.2,MID,NORMAL,false,ALIVE,measured,,87.2,9.7,3.1
2026-09-10 13:15:00+0900,1,2,97.9,MID,NORMAL,true,ALIVE,measured,,31.8,30.9,37.3
2026-09-10 13:20:00+0900,1,1,97.3,MID,NORMAL,false,ALIVE,measured,,81.5,7.8,10.7
2026-09-10 13:25:00+0900,1,2,96.6,MID,NORMAL,false,ALIVE,measured,,54.3,41.6,4.1
2026-09-10 13:30:00+0900,1,1,98.4,MID,NORMAL,false,ALIVE,measured,,43.7,25.5,30.8
